Sample_Index,True_Class,Severity_Euclidean,Severity_SVD,Severity_Category
440,Healthy,23.86454841890672,27.87222708520643,N/A (Healthy)
441,Healthy,6.885979459306453,18.069258555957695,N/A (Healthy)
442,Septoria_Leaf_Spot,74.89958407420437,51.35350213850599,Moderate
443,Leaf_Mold,50.3114195334877,40.73783984690009,Moderate
444,Early_Blight,15.596241375630015,7.017504213100674,Mild
445,Early_Blight,24.170689632389454,29.61718986828061,Mild
446,Target_Spot,43.40602936293256,20.8111371905779,Mild
447,Spider_Mites,55.01770741382541,23.17800097046064,Mild
448,Healthy,6.140434217414273,9.433425505273274,N/A (Healthy)
449,Septoria_Leaf_Spot,43.12762175100019,24.489422047745887,Mild
450,Target_Spot,52.333791213642066,51.750432120632425,Moderate
451,Target_Spot,2.945177663539604,6.061777210185767,Mild
452,Early_Blight,15.257043134932093,30.685636203605426,Mild
453,Healthy,15.700386022155369,21.544215805795517,N/A (Healthy)
454,Target_Spot,54.67950073612663,33.811934176630885,Moderate
455,Septoria_Leaf_Spot,39.97492958235445,18.21117306155188,Mild
456,Target_Spot,25.749110933936393,20.023849139396408,Mild
457,Healthy,3.0398442749192127,15.365281633827482,N/A (Healthy)
458,Septoria_Leaf_Spot,52.12014011124892,40.53640619414868,Moderate
459,Bacterial_Spot,11.499871217312242,12.397276072928134,Mild
460,Early_Blight,12.082109555372922,24.29319048834034,Mild
461,Early_Blight,22.899572961410467,26.128539935662836,Mild
462,Target_Spot,68.96815376683513,61.49501966271802,Moderate
463,Target_Spot,61.1304606675059,56.078966264318645,Moderate
464,Healthy,7.226198434982608,20.195992485025144,N/A (Healthy)
465,Septoria_Leaf_Spot,39.74955393133431,29.796501198932894,Mild
466,Healthy,1.8991653193142481,18.91019801532362,N/A (Healthy)
467,Leaf_Mold,73.83082318794395,55.69344443454818,Moderate
468,Spider_Mites,64.86833491421055,29.936500130400873,Mild
469,Healthy,23.142864345882856,29.741063695906146,N/A (Healthy)
470,Bacterial_Spot,39.37697907075832,32.41776568147785,Mild
471,Target_Spot,59.455651727567336,59.417838187277496,Moderate
472,Healthy,8.311836598936644,13.84780221118698,N/A (Healthy)
473,Target_Spot,86.43851352806361,84.20943676700404,Severe
474,Early_Blight,17.969331010732905,47.08142043103636,Moderate
475,Target_Spot,40.01877196639303,22.568667911828648,Mild
476,Early_Blight,12.097651302149199,13.91520530392249,Mild
477,Healthy,22.996054766232565,35.48894078719655,N/A (Healthy)
478,Healthy,18.24009241591466,29.436525978703585,N/A (Healthy)
479,Spider_Mites,49.496478903847915,17.760798372152337,Mild
480,Leaf_Mold,23.432746879155737,17.74493358639154,Mild
481,Target_Spot,77.20356481901831,72.10960620139375,Severe
482,Late_Blight,15.017559835437877,10.61407488725116,Mild
483,Spider_Mites,55.376652645397826,45.63917443507103,Moderate
484,Late_Blight,51.42439897608293,50.01750330418153,Moderate
485,Late_Blight,14.417079665495319,2.4747862946958534,Mild
486,Spider_Mites,29.480148282998147,17.910808136597378,Mild
487,Healthy,17.54393563957875,22.86420690775635,N/A (Healthy)
488,Early_Blight,22.558419453655514,35.879674841485816,Moderate
489,Bacterial_Spot,19.489750824775673,13.807944497770222,Mild
490,Early_Blight,19.71736704892369,24.923609743064112,Mild
491,Septoria_Leaf_Spot,58.62956447438322,36.59011964781416,Moderate
492,Target_Spot,32.61114722321635,13.477218569479984,Mild
493,Leaf_Mold,39.20473776901917,36.82650998149011,Moderate
494,Healthy,6.61047051150969,16.168497907318812,N/A (Healthy)
495,Late_Blight,47.454897933645626,35.803348624493054,Moderate
496,Leaf_Mold,45.06101888305629,41.322660729368906,Moderate
497,Leaf_Mold,46.26899518544687,40.28410705081964,Moderate
498,Healthy,13.950971835437675,14.289159181349357,N/A (Healthy)
499,Target_Spot,66.39730304498153,60.21382205919914,Moderate
500,Spider_Mites,62.030136340584065,50.379430285746764,Moderate
501,Target_Spot,33.14887582568225,18.2221086142663,Mild
502,Spider_Mites,54.446569365732486,29.9652908322879,Mild
503,Septoria_Leaf_Spot,57.4396844030914,21.225931264946237,Mild
504,Spider_Mites,12.7367982239482,16.770266895628385,Mild
505,Healthy,16.6799911098645,23.999328046776323,N/A (Healthy)
506,Leaf_Mold,39.048271784818176,22.963160395802205,Mild
507,Target_Spot,6.082911839103703,13.768760995312151,Mild
508,Leaf_Mold,44.2513568840642,33.27103883539344,Moderate
509,Septoria_Leaf_Spot,46.336349164934795,36.488835221498526,Moderate
510,Spider_Mites,21.599861428005823,18.96349567213238,Mild
511,Septoria_Leaf_Spot,52.15155529448828,33.996608892478605,Moderate
512,Target_Spot,14.400091863833309,28.73896799680176,Mild
513,Bacterial_Spot,36.84179585110371,34.06759962552836,Moderate
514,Target_Spot,74.53579818649749,74.63536686091523,Severe
515,Septoria_Leaf_Spot,40.56981487265306,21.351020613828396,Mild
516,Leaf_Mold,64.3983030582547,57.22941479918365,Moderate
517,Early_Blight,16.98867130782144,15.658775755024479,Mild
518,Target_Spot,28.206630204159143,21.349598488187027,Mild
519,Healthy,12.891177314429056,26.735808242414183,N/A (Healthy)
520,Target_Spot,44.294695472621726,45.45462735894216,Moderate
521,Early_Blight,82.77146936547896,73.34852091304813,Severe
522,Healthy,13.591974693702259,26.437295417633912,N/A (Healthy)
523,Leaf_Mold,1.9835845782646748,16.381762272991065,Mild
524,Septoria_Leaf_Spot,52.238313646760545,35.028012682968715,Moderate
525,Healthy,9.697038003616793,16.703607314200905,N/A (Healthy)
526,Early_Blight,21.480886585515492,35.8352748763637,Moderate
527,Leaf_Mold,44.795060837499896,50.72183827517971,Moderate
528,Late_Blight,28.96290431766792,20.50417152820303,Mild
529,Yellow_Leaf_Curl_Virus,18.24961179760008,24.551856361786264,Mild
530,Target_Spot,52.197250438189734,28.578777919708827,Mild
531,Target_Spot,55.49575232799045,32.529139245694,Mild
532,Target_Spot,31.236485766945016,13.983447307140146,Mild
533,Early_Blight,17.247485184421187,23.410098683925582,Mild
534,Target_Spot,72.56806214664917,66.32166298848628,Severe
535,Septoria_Leaf_Spot,53.61897971487287,42.29250844524232,Moderate
536,Spider_Mites,53.631965185639295,26.595318926693327,Mild
537,Leaf_Mold,42.98368633034814,31.422965716640217,Mild
538,Target_Spot,60.830927828437865,60.63269001934448,Moderate
539,Target_Spot,49.85053573235798,46.36462437650908,Moderate
540,Target_Spot,22.9926199234251,2.9825215680019093,Mild
541,Early_Blight,20.600831891106576,44.10916545609775,Moderate
542,Target_Spot,63.18781209842245,53.128069527715574,Moderate
543,Septoria_Leaf_Spot,48.24036188263214,49.33257428083899,Moderate
544,Bacterial_Spot,28.820216914976022,8.02730829949105,Mild
545,Septoria_Leaf_Spot,67.28365163370529,63.134656827116316,Moderate
546,Leaf_Mold,40.69281526926291,35.174252558469185,Moderate
547,Early_Blight,16.501625141977804,32.30257935537797,Mild
548,Target_Spot,73.89373483793447,59.174209016538136,Moderate
549,Target_Spot,90.39097467666589,82.55822515811178,Severe
550,Target_Spot,71.70149973984348,64.25223342533111,Moderate
551,Late_Blight,26.677585706100786,8.09691349601431,Mild
552,Yellow_Leaf_Curl_Virus,64.37577982053251,67.5683537737788,Severe
553,Bacterial_Spot,10.630412150950757,13.306787869555208,Mild
554,Bacterial_Spot,15.02432180939518,6.323762519769419,Mild
555,Target_Spot,65.9649696281006,66.69941385057903,Severe
556,Bacterial_Spot,12.067260663193508,6.346167410373099,Mild
557,Target_Spot,10.245650140467761,20.458403688209756,Mild
558,Leaf_Mold,24.44986284137386,16.850740513934287,Mild
559,Early_Blight,67.67014008544984,29.80922204321448,Mild
560,Target_Spot,39.32539303557785,36.575732213321835,Moderate
561,Septoria_Leaf_Spot,46.91684338530515,10.052640404144539,Mild
562,Septoria_Leaf_Spot,66.68991201821058,40.11947340524581,Moderate
563,Target_Spot,91.1850325913107,83.0763288124001,Severe
564,Bacterial_Spot,20.498481243993222,14.37141833261954,Mild
565,Early_Blight,20.93959346612964,39.1955248974504,Moderate
566,Bacterial_Spot,30.35457084367253,7.874267175761165,Mild
567,Target_Spot,37.016674408719794,30.007189070615446,Mild
568,Leaf_Mold,12.372214866320858,20.5052330209705,Mild
569,Late_Blight,35.21018954177358,20.57278982630593,Mild
570,Healthy,21.01968455510787,28.33034805806236,N/A (Healthy)
571,Septoria_Leaf_Spot,53.072333033532615,32.26425251585617,Mild
572,Spider_Mites,70.44853684112975,39.23064505481466,Moderate
573,Late_Blight,26.036916185476937,17.679026437494517,Mild
574,Bacterial_Spot,58.99313183519559,31.689451518720936,Mild
575,Early_Blight,18.19344921041187,19.66975342657382,Mild
576,Healthy,19.183696990540504,21.3486088488356,N/A (Healthy)
577,Septoria_Leaf_Spot,37.59516639284025,8.344235371676454,Mild
578,Leaf_Mold,36.367214583441715,22.834908527874827,Mild
579,Leaf_Mold,41.298701147067355,36.80666974869847,Moderate
580,Spider_Mites,32.72713763056408,14.597481111941441,Mild
581,Yellow_Leaf_Curl_Virus,63.60227377412928,64.35147763296659,Moderate
582,Yellow_Leaf_Curl_Virus,51.512053550331906,44.457593434628876,Moderate
583,Septoria_Leaf_Spot,53.672583359505374,36.0361939416494,Moderate
584,Healthy,18.99061515027252,21.157396739692622,N/A (Healthy)
585,Target_Spot,23.822369962233335,6.563530047016365,Mild
586,Late_Blight,27.822794068315254,5.080802876038576,Mild
587,Bacterial_Spot,35.039703133234426,17.2668276719751,Mild
588,Late_Blight,27.701137499770027,5.173732224064368,Mild
589,Healthy,16.08203188785914,15.160207751142988,N/A (Healthy)
590,Bacterial_Spot,39.58310174555525,17.98688510788041,Mild
591,Early_Blight,17.243740745434664,7.540551595392174,Mild
592,Healthy,9.664949585051923,28.546053184874193,N/A (Healthy)
593,Bacterial_Spot,22.517410025021917,15.970202263684497,Mild
594,Healthy,12.418157990061282,15.396764182810884,N/A (Healthy)
595,Bacterial_Spot,29.77259943303045,18.753540606856664,Mild
596,Early_Blight,16.17829704157869,16.050560473709623,Mild
597,Target_Spot,16.512440874841726,7.076497989091857,Mild
598,Leaf_Mold,33.489524488200075,27.698588647634377,Mild
599,Healthy,6.060422123734856,10.226797936712929,N/A (Healthy)
600,Target_Spot,89.90996237995034,78.60444447480766,Severe
601,Leaf_Mold,38.15381549091324,29.528135344752105,Mild
602,Early_Blight,15.338517895881612,17.016265324797335,Mild
603,Healthy,-1.775408266206243,7.768430741448901,N/A (Healthy)
604,Yellow_Leaf_Curl_Virus,19.757729037424582,28.50620719555927,Mild
605,Yellow_Leaf_Curl_Virus,55.23440003886778,55.144226456941304,Moderate
606,Target_Spot,22.84986256925898,10.293932854261573,Mild
607,Target_Spot,66.28225450255086,58.3644339634612,Moderate
608,Target_Spot,60.96606064466153,37.21935370954136,Moderate
609,Spider_Mites,79.10425993005778,52.336378272212634,Moderate
610,Target_Spot,22.480662738464975,6.024113133024193,Mild
611,Septoria_Leaf_Spot,71.34029268766699,47.41159077857893,Moderate
612,Spider_Mites,8.919500506611104,22.875925189480366,Mild
613,Early_Blight,19.469806151075,40.57446885791326,Moderate
614,Early_Blight,22.109937951934906,40.34691592345992,Moderate
615,Yellow_Leaf_Curl_Virus,19.06804163184848,49.72330616875655,Moderate
616,Early_Blight,17.451521242702793,8.612865203548932,Mild
617,Early_Blight,13.852142293019618,26.544266407109845,Mild
618,Target_Spot,55.3443559515322,53.475589703490634,Moderate
619,Target_Spot,47.777852798501755,42.48886428305309,Moderate
620,Target_Spot,69.08046596459339,67.3696884399535,Severe
621,Target_Spot,37.688246674054,37.9685224131255,Moderate
622,Late_Blight,83.0212081618249,70.521723911904,Severe
623,Bacterial_Spot,30.47803764260512,5.791192862175924,Mild
624,Spider_Mites,49.23404155044279,23.125091181095716,Mild
625,Early_Blight,23.496255276645606,34.96722691308546,Moderate
626,Healthy,3.541278676631574,18.53077130901742,N/A (Healthy)
627,Healthy,19.46602409405895,20.51496642950011,N/A (Healthy)
628,Target_Spot,12.468612256685976,17.018255513358955,Mild
629,Bacterial_Spot,21.919966328631933,17.831325908100947,Mild
630,Target_Spot,30.319073418135577,15.2052191235604,Mild
631,Early_Blight,19.979870699147483,37.65735328692535,Moderate
632,Septoria_Leaf_Spot,54.897377694278106,28.930576196579867,Mild
633,Bacterial_Spot,14.18648920951296,5.284080155154855,Mild
634,Spider_Mites,11.314583473234393,25.862184227960572,Mild
635,Early_Blight,16.77720700637885,21.754523978381314,Mild
636,Septoria_Leaf_Spot,65.9109795370234,59.58916331363005,Moderate
637,Late_Blight,29.280849190285785,10.617593111383899,Mild
638,Spider_Mites,36.834007552719115,23.45799229703221,Mild
639,Leaf_Mold,63.19238288736232,56.461099389734706,Moderate
640,Spider_Mites,53.967298352577345,26.25311006184624,Mild
641,Septoria_Leaf_Spot,39.834766863496604,16.579300422547906,Mild
642,Leaf_Mold,30.88228667109042,36.279759344794094,Moderate
643,Late_Blight,16.870472780788184,11.500376330188043,Mild
644,Leaf_Mold,43.588952083190044,29.818429705618176,Mild
645,Target_Spot,47.790077527393095,24.349911343995476,Mild
646,Healthy,3.8727614544611115,12.950560939121178,N/A (Healthy)
647,Healthy,12.079113172129706,17.3717697522073,N/A (Healthy)
648,Leaf_Mold,50.201026902426726,65.22072104871566,Moderate
649,Spider_Mites,51.93649856720328,8.967711689261696,Mild
650,Leaf_Mold,29.085911354024162,33.15657008605566,Moderate
651,Late_Blight,19.53704588761758,11.645302662766483,Mild
652,Early_Blight,27.841721752616372,56.97527709772854,Moderate
653,Target_Spot,19.207528407674403,23.979629815772746,Mild
654,Early_Blight,15.54015440801659,3.7881714215190176,Mild
655,Target_Spot,22.225929483066516,12.986560458534225,Mild
656,Target_Spot,17.376771225745397,9.76993626843977,Mild
657,Target_Spot,8.6574882452209,20.583726204134692,Mild
658,Septoria_Leaf_Spot,61.5464723742722,54.43416195145422,Moderate
659,Bacterial_Spot,23.00799311136989,12.356126600298607,Mild
660,Bacterial_Spot,36.718282970334926,34.49855877189355,Moderate
661,Bacterial_Spot,25.017098043041486,15.592127982260829,Mild
662,Target_Spot,35.916725267281215,13.502384452451919,Mild
663,Late_Blight,40.23639779218667,43.62210439867326,Moderate
664,Leaf_Mold,9.612614379799515,32.53826042183025,Mild
665,Healthy,19.667852271249725,19.804456467683547,N/A (Healthy)
666,Target_Spot,18.35360561413263,4.944922560984505,Mild
667,Septoria_Leaf_Spot,43.96350380620642,15.231139236175464,Mild
668,Target_Spot,67.16730286490572,67.0329306995278,Severe
669,Yellow_Leaf_Curl_Virus,60.07089875551325,68.74164894901827,Severe
670,Leaf_Mold,0.0,13.217618168193654,Mild
671,Septoria_Leaf_Spot,62.692089093714955,33.62308903126023,Moderate
672,Healthy,3.732841309402388,8.246339002242811,N/A (Healthy)
673,Leaf_Mold,42.48884871317123,30.799547704513813,Mild
674,Yellow_Leaf_Curl_Virus,62.43157844738805,67.95307847655711,Severe
675,Septoria_Leaf_Spot,28.344297206638835,8.862489865712927,Mild
676,Early_Blight,14.529016554940522,29.521475044830787,Mild
677,Target_Spot,14.940672087221534,13.612235515029486,Mild
678,Spider_Mites,60.35709787945206,34.68395142126196,Moderate
679,Bacterial_Spot,22.011784962100243,11.129253636333193,Mild
680,Target_Spot,22.887146885734964,13.216395762230604,Mild
681,Spider_Mites,46.70122121061971,14.702262705595823,Mild
682,Healthy,3.5250329401731824,17.312240688756198,N/A (Healthy)
683,Early_Blight,21.729202585972036,23.72608323327459,Mild
684,Spider_Mites,45.75482927171649,27.802697934515013,Mild
685,Healthy,10.940090160561244,30.07465788715263,N/A (Healthy)
686,Leaf_Mold,29.534936723795003,15.892008210290085,Mild
687,Leaf_Mold,48.357827603176645,55.49326131818182,Moderate
688,Septoria_Leaf_Spot,57.71705890465954,40.859024749800675,Moderate
689,Late_Blight,45.472575896159825,42.837072559923264,Moderate
690,Early_Blight,17.10503223922885,29.657456215250505,Mild
691,Target_Spot,57.63439121970235,56.64724279400454,Moderate
692,Target_Spot,61.56974509149887,59.62034380157518,Moderate
693,Spider_Mites,45.59817441478126,33.79966100819801,Moderate
694,Spider_Mites,35.78055391246235,31.694203648638673,Mild
695,Target_Spot,24.359152039523714,4.755262178543842,Mild
696,Early_Blight,20.5754761635356,11.995712091166519,Mild
697,Target_Spot,12.741910584749242,21.809009407297637,Mild
698,Healthy,2.5616669378080466,17.625169255315544,N/A (Healthy)
699,Septoria_Leaf_Spot,72.32590829627075,52.769698743804625,Moderate
700,Target_Spot,22.80049227030199,19.821522457213792,Mild
701,Early_Blight,24.11864256187894,43.72656621167392,Moderate
702,Leaf_Mold,63.61804126985201,49.72431701645382,Moderate
703,Early_Blight,23.209603052658974,45.57144805490626,Moderate
704,Healthy,22.44870885420853,36.49034875411635,N/A (Healthy)
705,Leaf_Mold,30.856547923955585,23.242960364436545,Mild
706,Late_Blight,34.07653826805483,19.595663557258884,Mild
707,Spider_Mites,48.248074445590575,30.713262393534084,Mild
708,Target_Spot,42.93341253858653,38.255399273364304,Moderate
709,Early_Blight,4.788773530138917,13.158298787118678,Mild
710,Bacterial_Spot,25.736211291492346,4.436874114602649,Mild
711,Bacterial_Spot,19.74489078623978,17.564911421629095,Mild
712,Spider_Mites,45.24010353619134,27.81842785670459,Mild
713,Target_Spot,5.557492288823859,14.925966074747532,Mild
714,Healthy,12.553539187222757,29.246704930731234,N/A (Healthy)
715,Yellow_Leaf_Curl_Virus,70.10289033437567,71.94919093841582,Severe
716,Leaf_Mold,37.12387323040123,36.637490400380905,Moderate
717,Target_Spot,15.330711498850045,7.398391052312253,Mild
718,Septoria_Leaf_Spot,58.06807813903626,53.27445136906071,Moderate
719,Spider_Mites,44.55850100612044,32.65121352576885,Mild
720,Leaf_Mold,47.640654571764756,41.08942307606413,Moderate
721,Target_Spot,27.704989913479878,10.702039726850096,Mild
722,Leaf_Mold,42.93206899244187,28.782357548131483,Mild
723,Bacterial_Spot,15.555634395913529,6.8947454583322525,Mild
724,Target_Spot,37.9754520587124,31.921487123182295,Mild
725,Bacterial_Spot,20.833240878381652,17.72169312706496,Mild
726,Spider_Mites,19.250012811446084,30.29119214718623,Mild
727,Target_Spot,47.52404310882839,50.00293521254587,Moderate
728,Early_Blight,14.918195409909865,33.658412626410524,Moderate
729,Leaf_Mold,24.5288494110254,16.401859039980245,Mild
730,Leaf_Mold,43.23624233185235,30.363659079767746,Mild
731,Leaf_Mold,54.43638604371187,70.25762760624382,Severe
732,Yellow_Leaf_Curl_Virus,54.112217919593895,63.406938712139,Moderate
733,Target_Spot,72.41262141392983,79.44650547170183,Severe
734,Leaf_Mold,56.08016016220794,54.726343609506976,Moderate
735,Septoria_Leaf_Spot,86.7339551067485,72.42255877171648,Severe
736,Healthy,29.81618967361957,33.678721251075935,N/A (Healthy)
737,Healthy,4.226840308555125,19.72373709239604,N/A (Healthy)
738,Healthy,0.4726383957762409,10.69528659034488,N/A (Healthy)
739,Late_Blight,56.259471645799785,63.74803882472592,Moderate
740,Early_Blight,14.413098043107375,1.4558256774388372,Mild
741,Healthy,8.939030695679199,25.633873557768936,N/A (Healthy)
742,Spider_Mites,50.44320627424996,40.63139359828295,Moderate
743,Bacterial_Spot,16.656355936714547,11.845642542859279,Mild
744,Early_Blight,15.666929372944615,7.858464431024123,Mild
745,Leaf_Mold,35.116117125875164,16.691822921678682,Mild
746,Target_Spot,56.07073735289308,53.789979721830264,Moderate
747,Healthy,15.380498994404606,23.468656303850107,N/A (Healthy)
748,Early_Blight,43.15324472882363,14.593938130524794,Mild
749,Spider_Mites,48.97223570211718,18.852165716719245,Mild
750,Leaf_Mold,53.68085567002755,45.9534264479365,Moderate
751,Spider_Mites,45.7652377964499,16.973461756040624,Mild
752,Early_Blight,3.528157536912216,18.36233279066987,Mild
753,Target_Spot,49.56792888543145,40.998373235825454,Moderate
754,Early_Blight,13.308445687792926,16.379707782699775,Mild
755,Bacterial_Spot,15.005143763816314,12.223569917353107,Mild
756,Yellow_Leaf_Curl_Virus,41.33027361871228,50.92078837747979,Moderate
757,Spider_Mites,58.91691252593001,25.964794327413127,Mild
758,Healthy,5.232959706208932,17.508277500030204,N/A (Healthy)
759,Target_Spot,40.56276669995748,31.010111767591937,Mild
760,Target_Spot,65.69918275872058,57.9618748186442,Moderate
761,Early_Blight,14.69239774992743,33.55334146451082,Moderate
762,Spider_Mites,57.10263835341306,33.796224851025684,Moderate
763,Target_Spot,51.6634990995513,39.84034684770003,Moderate
764,Leaf_Mold,17.718668743003825,15.844616252652244,Mild
765,Bacterial_Spot,19.433036319307405,0.0,Mild
766,Late_Blight,33.11139559300651,22.296840003720067,Mild
767,Target_Spot,43.42254785612736,31.438612963804136,Mild
768,Healthy,2.569847007243397,12.051531045917319,N/A (Healthy)
769,Septoria_Leaf_Spot,69.02267520125534,34.847619323871236,Moderate
770,Spider_Mites,56.30359397354597,43.95579298629713,Moderate
771,Spider_Mites,42.98550097130837,22.754035297474243,Mild
772,Spider_Mites,72.74121694354541,46.132612729187024,Moderate
773,Septoria_Leaf_Spot,65.691522867553,51.802190764446706,Moderate
774,Septoria_Leaf_Spot,45.225577462410875,28.152511348318065,Mild
775,Healthy,5.479848446819556,21.536436861126848,N/A (Healthy)
776,Septoria_Leaf_Spot,34.36921649590872,14.347268702289458,Mild
777,Bacterial_Spot,28.35021749208373,9.568706177305385,Mild
778,Bacterial_Spot,27.914599494448062,23.56742139820545,Mild
779,Healthy,2.012072375937127,12.470680786188108,N/A (Healthy)
780,Spider_Mites,49.02187933709243,56.84221462658209,Moderate
781,Septoria_Leaf_Spot,99.99999867831171,99.99999810949502,Severe
782,Early_Blight,18.16679899586207,9.092438285028352,Mild
783,Septoria_Leaf_Spot,43.57645386805177,18.536356302911862,Mild
784,Early_Blight,17.85181389083693,30.997069893741703,Mild
785,Leaf_Mold,52.05781341838441,34.20728972147009,Moderate
786,Healthy,4.2035311104473605,20.32631215985676,N/A (Healthy)
787,Leaf_Mold,35.38366051543071,31.958757835974478,Mild
788,Early_Blight,15.186571689625977,19.442792390125398,Mild
789,Target_Spot,38.94193052193745,22.775762862468284,Mild
790,Early_Blight,19.833134092937055,27.620366213778784,Mild
791,Healthy,22.776903122897657,29.76055018727542,N/A (Healthy)
792,Late_Blight,38.63573259543277,21.868776933228716,Mild
793,Early_Blight,11.462556499295994,24.768833283331766,Mild
794,Target_Spot,53.18417028870459,32.71857311055481,Mild
795,Septoria_Leaf_Spot,68.32747716612477,47.112060140847674,Moderate
796,Bacterial_Spot,32.96489357146541,15.449685847522868,Mild
797,Septoria_Leaf_Spot,47.25974422467207,39.27870803875758,Moderate
798,Early_Blight,35.36808027221067,76.00856329078157,Severe
799,Target_Spot,38.234642277059216,41.25269297552291,Moderate
800,Target_Spot,50.771180144137006,33.09655732812064,Moderate
801,Leaf_Mold,53.80289702534261,37.69525071847688,Moderate
802,Yellow_Leaf_Curl_Virus,62.60634666305281,59.14389223715125,Moderate
803,Yellow_Leaf_Curl_Virus,84.13783018942684,76.95949218426902,Severe
804,Leaf_Mold,30.74306275239545,19.599949964310326,Mild
805,Bacterial_Spot,21.527605859882375,12.237048941481742,Mild
806,Target_Spot,58.241526888243676,59.94564213198428,Moderate
807,Healthy,3.642997219572576,11.443211525898025,N/A (Healthy)
808,Healthy,5.710361534203335,24.45341833353958,N/A (Healthy)
809,Healthy,42.3616710722628,46.95654154325211,N/A (Healthy)
810,Leaf_Mold,23.729093857180768,21.629582372756126,Mild
811,Spider_Mites,37.7537337081866,20.917484008030446,Mild
812,Healthy,1.5283019702655833,15.284264326701813,N/A (Healthy)
813,Septoria_Leaf_Spot,33.69785909362553,31.545650119738788,Mild
814,Early_Blight,31.874614411524533,41.66281688668816,Moderate
815,Spider_Mites,43.9879227135522,13.9221238056804,Mild
816,Spider_Mites,48.23445761572469,24.313495498078698,Mild
817,Septoria_Leaf_Spot,43.71053357150349,13.943100939408918,Mild
818,Septoria_Leaf_Spot,62.98961119775506,49.93481752958572,Moderate
819,Healthy,8.400458862133608,21.864383746713063,N/A (Healthy)
820,Spider_Mites,42.23321150200279,22.830782023985837,Mild
821,Target_Spot,14.921324047706088,6.495109196325048,Mild
822,Target_Spot,32.45839338661144,35.37137851555466,Moderate
823,Bacterial_Spot,7.992933331630088,13.312806273834854,Mild
824,Septoria_Leaf_Spot,42.6490190127047,41.120701698005426,Moderate
825,Healthy,1.6925747024497457,12.189976420374721,N/A (Healthy)
826,Early_Blight,45.82620526741023,36.531425080607534,Moderate
827,Septoria_Leaf_Spot,62.44347615821215,43.96965912148368,Moderate
828,Septoria_Leaf_Spot,75.02706889393193,50.35720421657077,Moderate
829,Healthy,9.59245434607841,11.834046846583272,N/A (Healthy)
830,Target_Spot,24.995183570073003,32.72007144958147,Mild
831,Target_Spot,37.949489700654155,33.9362720244139,Moderate
832,Healthy,6.853977857283994,21.60230281852866,N/A (Healthy)
833,Target_Spot,69.68053014298083,57.83271941028746,Moderate
834,Healthy,21.555948513541264,30.875315412475597,N/A (Healthy)
835,Early_Blight,22.57734172483385,36.424202552974926,Moderate
836,Leaf_Mold,35.864594934154894,19.654498484402705,Mild
837,Target_Spot,79.66989323716581,70.13128119031208,Severe
838,Septoria_Leaf_Spot,86.18204194914402,70.50708626244656,Severe
839,Septoria_Leaf_Spot,84.54581620031627,74.15797817320917,Severe
840,Early_Blight,15.571621926932691,28.79977044885601,Mild
841,Bacterial_Spot,11.431105362601222,11.21784739031106,Mild
842,Healthy,6.161092665740086,22.60715635914114,N/A (Healthy)
843,Spider_Mites,37.6005103627308,12.59009862988869,Mild
844,Late_Blight,23.193793863354927,7.064872641968943,Mild
845,Septoria_Leaf_Spot,52.67726453131149,34.32519426730627,Moderate
846,Healthy,7.975203560455382,18.344032188506336,N/A (Healthy)
847,Target_Spot,81.32661431525666,68.0470427887373,Severe
848,Leaf_Mold,28.85984809727415,19.19360996873595,Mild
849,Early_Blight,12.051181312801772,13.890605996303233,Mild
850,Leaf_Mold,45.43300937931268,30.02165891221508,Mild
851,Target_Spot,56.971718338728,49.00030640514386,Moderate
852,Early_Blight,25.91529605933436,47.093230235710095,Moderate
853,Early_Blight,5.523597373518027,10.75472212871513,Mild
854,Yellow_Leaf_Curl_Virus,47.76134329165677,42.46909372924003,Moderate
855,Target_Spot,39.50730541493168,33.663785770638825,Moderate
856,Spider_Mites,11.209080279144116,21.633489951935132,Mild
857,Early_Blight,31.219705118596924,46.39487895254087,Moderate
858,Leaf_Mold,43.65512831009832,37.31212272311712,Moderate
859,Leaf_Mold,25.31833333843006,7.006129636307993,Mild
860,Early_Blight,18.23808133682664,22.887396391969077,Mild
861,Target_Spot,47.19183285576674,37.6956050385369,Moderate
862,Target_Spot,51.266142080944235,30.968279760525615,Mild
863,Early_Blight,27.029900280911644,21.455256846433933,Mild
864,Leaf_Mold,37.26095807056204,37.167456143428254,Moderate
865,Yellow_Leaf_Curl_Virus,22.074814029542956,23.47888187394269,Mild
866,Spider_Mites,25.02446670613267,18.69185663414535,Mild
867,Late_Blight,22.507623766000442,7.141047301410658,Mild
868,Late_Blight,37.54913995144278,17.528331272796883,Mild
869,Leaf_Mold,65.12084983075076,66.14998663775005,Severe
870,Healthy,15.716718450386836,20.064339198776782,N/A (Healthy)
871,Spider_Mites,36.229764041321566,17.276520336397702,Mild
872,Septoria_Leaf_Spot,63.679500166207106,55.60780746989935,Moderate
873,Septoria_Leaf_Spot,70.8192033031886,51.90992481439219,Moderate
874,Septoria_Leaf_Spot,39.05154897580144,13.045040244074462,Mild
875,Target_Spot,41.206665959153824,42.05680084973945,Moderate
876,Early_Blight,19.019525107910514,7.368328216077775,Mild
877,Early_Blight,18.94825612009898,37.12937954497708,Moderate
878,Target_Spot,96.18235097169952,96.18033480988208,Severe
879,Healthy,4.994847380663721,17.107725860231806,N/A (Healthy)
